date,ticker,close_price
2024-05-14,UNH,244.8059
2024-05-14,HD,290.0547
2024-05-14,COST,230.2994
2024-05-14,PEP,232.2128
2024-05-14,KO,329.3988
2024-05-14,TMO,189.6991
2024-05-14,CRM,194.7917
2024-05-14,ADBE,59.0294
2024-05-14,NFLX,229.6312
2024-05-14,ORCL,51.8773
2024-05-14,INTC,266.7622
2024-05-14,CSCO,415.0927
2024-05-14,IEF,109.8875
2024-05-14,TLT,105.5639
2024-05-14,AGG,136.3938
2024-05-14,BND,94.1058
2024-05-14,LQD,134.7365
2024-05-14,HYG,115.4983
2024-05-14,CASH,1.0
2024-05-15,AAPL,130.9233
2024-05-15,MSFT,337.2014
2024-05-15,AMZN,51.9115
2024-05-15,GOOGL,146.5607
2024-05-15,NVDA,288.077
2024-05-15,META,337.4824
2024-05-15,JPM,315.9296
2024-05-15,V,315.5733
2024-05-15,UNH,240.9336
2024-05-15,HD,289.6808
2024-05-15,COST,234.867
2024-05-15,PEP,234.5522
2024-05-15,KO,325.8157
2024-05-15,TMO,189.5722
2024-05-15,CRM,192.8803
2024-05-15,ADBE,58.997
2024-05-15,NFLX,232.546
2024-05-15,ORCL,52.2942
2024-05-15,INTC,274.7677
2024-05-15,CSCO,421.1156
2024-05-15,IEF,109.9992
2024-05-15,TLT,105.8709
2024-05-15,AGG,136.3106
2024-05-15,BND,93.7002
2024-05-15,LQD,135.4672
2024-05-15,HYG,115.9875
2024-05-15,CASH,1.0
2024-05-16,AAPL,130.5708
2024-05-16,MSFT,338.3773
2024-05-16,AMZN,52.6949
2024-05-16,GOOGL,148.0785
2024-05-16,NVDA,283.0768
2024-05-16,META,338.5365
2024-05-16,JPM,315.3572
2024-05-16,V,319.8513
2024-05-16,UNH,243.9627
2024-05-16,HD,294.3225
2024-05-16,COST,231.7633
2024-05-16,PEP,232.3921
2024-05-16,KO,330.2367
2024-05-16,TMO,188.2642
2024-05-16,CRM,189.3974
2024-05-16,ADBE,59.3858
2024-05-16,NFLX,231.0654
2024-05-16,ORCL,53.4278
2024-05-16,INTC,275.7992
2024-05-16,CSCO,422.0097
2024-05-16,IEF,109.8587
2024-05-16,TLT,106.5658
2024-05-16,AGG,136.5334
2024-05-16,BND,93.5658
2024-05-16,LQD,135.064
2024-05-16,HYG,115.9767
2024-05-16,CASH,1.0
2024-05-17,AAPL,129.0651
2024-05-17,MSFT,342.6228
2024-05-17,AMZN,51.562
2024-05-17,GOOGL,147.8602
2024-05-17,NVDA,285.2059
2024-05-17,META,339.9941
2024-05-17,JPM,312.7059
2024-05-17,V,322.4494
2024-05-17,UNH,241.4176
2024-05-17,HD,294.3023
2024-05-17,COST,233.6225
2024-05-17,PEP,233.7295
2024-05-17,KO,327.6277
2024-05-17,TMO,191.0072
2024-05-17,CRM,189.6324
2024-05-17,ADBE,59.9272
2024-05-17,NFLX,235.3515
2024-05-17,ORCL,54.155
2024-05-17,INTC,279.5616
2024-05-17,CSCO,423.0698
2024-05-17,IEF,110.2295
2024-05-17,TLT,106.6781
2024-05-17,AGG,135.9003
2024-05-17,BND,93.6978
2024-05-17,LQD,135.2295
2024-05-17,HYG,116.2706
2024-05-17,CASH,1.0
2024-05-18,AAPL,128.8927
2024-05-18,MSFT,339.5606
2024-05-18,AMZN,51.9785
2024-05-18,GOOGL,145.5596
2024-05-18,NVDA,290.2558
2024-05-18,META,339.1179
2024-05-18,JPM,313.6898
2024-05-18,V,324.6752
2024-05-18,UNH,243.1771
2024-05-18,HD,289.3851
2024-05-18,COST,235.9795
2024-05-18,PEP,234.6265
2024-05-18,KO,325.1957
2024-05-18,TMO,189.3271
2024-05-18,CRM,188.9101
2024-05-18,ADBE,59.0052
2024-05-18,NFLX,240.2627
2024-05-18,ORCL,55.1316
2024-05-18,INTC,281.1328
2024-05-18,CSCO,422.0203
2024-05-18,IEF,110.1647
2024-05-18,TLT,107.0229
2024-05-18,AGG,136.883
2024-05-18,BND,93.5028
2024-05-18,LQD,134.652
2024-05-18,HYG,117.0137
2024-05-18,CASH,1.0
2024-05-19,AAPL,126.1542
2024-05-19,MSFT,335.519
2024-05-19,AMZN,51.8349
2024-05-19,GOOGL,142.8631
2024-05-19,NVDA,294.1875
2024-05-19,META,342.6728
2024-05-19,JPM,311.5888
2024-05-19,V,329.7256
2024-05-19,UNH,247.455
2024-05-19,HD,289.05
2024-05-19,COST,234.7505
2024-05-19,PEP,241.0354
2024-05-19,KO,328.075
2024-05-19,TMO,189.9473
2024-05-19,CRM,192.039
2024-05-19,ADBE,59.2308
2024-05-19,NFLX,238.8529
2024-05-19,ORCL,55.1957
2024-05-19,INTC,284.693
2024-05-19,CSCO,412.0158
2024-05-19,IEF,110.0598
2024-05-19,TLT,107.6364
2024-05-19,AGG,136.6301
2024-05-19,BND,94.0998
2024-05-19,LQD,135.441
2024-05-19,HYG,117.0064
2024-05-19,CASH,1.0
2024-05-20,AAPL,125.3188
2024-05-20,MSFT,334.4292
2024-05-20,AMZN,53.5027
2024-05-20,GOOGL,146.1051
2024-05-20,NVDA,294.689
2024-05-20,META,340.2406
2024-05-20,JPM,312.0888
2024-05-20,V,330.7563
2024-05-20,UNH,243.8124
2024-05-20,HD,289.3854
2024-05-20,COST,238.5227
2024-05-20,PEP,235.8791
2024-05-20,KO,331.3947
2024-05-20,TMO,193.1189
2024-05-20,CRM,190.7856
2024-05-20,ADBE,60.4468
2024-05-20,NFLX,236.922
2024-05-20,ORCL,55.4988
2024-05-20,INTC,283.7019
2024-05-20,CSCO,410.5803
2024-05-20,IEF,109.81
2024-05-20,TLT,107.9587
2024-05-20,AGG,137.1213
2024-05-20,BND,94.0943
2024-05-20,LQD,134.7313
2024-05-20,HYG,117.2185
2024-05-20,CASH,1.0
2024-05-21,AAPL,125.9785
2024-05-21,MSFT,333.6264
2024-05-21,AMZN,54.7123
2024-05-21,GOOGL,143.3923
2024-05-21,NVDA,286.907
2024-05-21,META,337.3247
2024-05-21,JPM,314.8118
2024-05-21,V,326.6318
2024-05-21,UNH,240.991
2024-05-21,HD,292.7459
2024-05-21,COST,239.8944
2024-05-21,PEP,236.9936
2024-05-21,KO,334.5686
2024-05-21,TMO,192.1722
2024-05-21,CRM,189.9561
2024-05-21,ADBE,61.0463
2024-05-21,NFLX,233.1458
2024-05-21,ORCL,54.0829
2024-05-21,INTC,282.2836
2024-05-21,CSCO,415.2488
2024-05-21,IEF,109.9443
2024-05-21,TLT,108.3505
2024-05-21,AGG,136.0428
2024-05-21,BND,94.2319
2024-05-21,LQD,135.1106
2024-05-21,HYG,116.6086
2024-05-21,CASH,1.0
2024-05-22,AAPL,127.3069
2024-05-22,MSFT,333.2466
2024-05-22,AMZN,56.7397
2024-05-22,GOOGL,139.6746
2024-05-22,NVDA,291.6781
2024-05-22,META,335.7967
2024-05-22,JPM,308.7656
2024-05-22,V,324.6317
2024-05-22,UNH,241.8417
2024-05-22,HD,296.449
2024-05-22,COST,244.8994
2024-05-22,PEP,241.0847
2024-05-22,KO,330.7596
2024-05-22,TMO,194.8169
2024-05-22,CRM,190.886
2024-05-22,ADBE,60.5789
2024-05-22,NFLX,232.5996
2024-05-22,ORCL,53.6331
2024-05-22,INTC,282.4657
2024-05-22,CSCO,411.696
2024-05-22,IEF,109.5142
2024-05-22,TLT,108.5798
2024-05-22,AGG,136.4122
2024-05-22,BND,94.18
2024-05-22,LQD,135.8768
2024-05-22,HYG,116.5104
2024-05-22,CASH,1.0
2024-05-23,AAPL,126.8698
2024-05-23,MSFT,335.9545
2024-05-23,AMZN,56.6609
2024-05-23,GOOGL,139.8447
2024-05-23,NVDA,282.9146
2024-05-23,META,335.9311
2024-05-23,JPM,302.0572
2024-05-23,V,319.9403
2024-05-23,UNH,238.0148
2024-05-23,HD,292.7994
2024-05-23,COST,243.3354
2024-05-23,PEP,239.7255
2024-05-23,KO,333.4624
2024-05-23,TMO,195.3757
2024-05-23,CRM,186.5695
2024-05-23,ADBE,60.6516
2024-05-23,NFLX,233.5344
2024-05-23,ORCL,53.4323
2024-05-23,INTC,282.3158
2024-05-23,CSCO,412.7185
2024-05-23,IEF,109.871
2024-05-23,TLT,107.9176
2024-05-23,AGG,136.3062
2024-05-23,BND,94.7671
2024-05-23,LQD,136.6739
2024-05-23,HYG,116.9303
2024-05-23,CASH,1.0
2024-05-24,AAPL,127.7125
2024-05-24,MSFT,342.6923
2024-05-24,AMZN,57.9762
2024-05-24,GOOGL,139.656
2024-05-24,NVDA,279.6799
2024-05-24,META,334.9087
2024-05-24,JPM,313.3422
2024-05-24,V,313.9791
2024-05-24,UNH,236.7185
2024-05-24,HD,287.8943
2024-05-24,COST,243.7484
2024-05-24,PEP,236.3136
2024-05-24,KO,333.0939
2024-05-24,TMO,190.8428
2024-05-24,CRM,187.9896
2024-05-24,ADBE,61.5534
2024-05-24,NFLX,232.5051
2024-05-24,ORCL,53.3564
2024-05-24,INTC,281.8187
2024-05-24,CSCO,413.6971
2024-05-24,IEF,109.8762
2024-05-24,TLT,108.2707
2024-05-24,AGG,137.0057
2024-05-24,BND,94.4774
2024-05-24,LQD,136.5321
2024-05-24,HYG,117.3754
2024-05-24,CASH,1.0
2024-05-25,AAPL,125.5592
2024-05-25,MSFT,334.6566
2024-05-25,AMZN,58.1452
2024-05-25,GOOGL,140.5158
2024-05-25,NVDA,277.3117
2024-05-25,META,332.6502
2024-05-25,JPM,310.5464
2024-05-25,V,310.7755
2024-05-25,UNH,238.7358
2024-05-25,HD,283.8736
2024-05-25,COST,243.0205
2024-05-25,PEP,233.7936
2024-05-25,KO,327.3435
2024-05-25,TMO,192.8738
2024-05-25,CRM,186.8545
2024-05-25,ADBE,61.7049
2024-05-25,NFLX,228.344
2024-05-25,ORCL,52.892
2024-05-25,INTC,284.432
2024-05-25,CSCO,426.624
2024-05-25,IEF,109.0296
2024-05-25,TLT,108.2053
2024-05-25,AGG,137.259
2024-05-25,BND,94.2635
2024-05-25,LQD,137.0234
2024-05-25,HYG,116.992
2024-05-25,CASH,1.0
2024-05-26,AAPL,125.8161
2024-05-26,MSFT,332.627
2024-05-26,AMZN,59.0077
2024-05-26,GOOGL,139.4034
2024-05-26,NVDA,276.1962
2024-05-26,META,336.4917
2024-05-26,JPM,306.7775
2024-05-26,V,311.094
2024-05-26,UNH,233.5623
2024-05-26,HD,280.2244
2024-05-26,COST,244.1835
2024-05-26,PEP,231.0609
2024-05-26,KO,325.2699
2024-05-26,TMO,194.0536
2024-05-26,CRM,185.5932
2024-05-26,ADBE,62.3265
2024-05-26,NFLX,228.9806
2024-05-26,ORCL,53.1791
2024-05-26,INTC,288.7245
2024-05-26,CSCO,428.3466
2024-05-26,IEF,109.7225
2024-05-26,TLT,108.6213
2024-05-26,AGG,136.9991
2024-05-26,BND,94.77
2024-05-26,LQD,137.1954
2024-05-26,HYG,116.8307
2024-05-26,CASH,1.0
2024-05-27,AAPL,126.2616
2024-05-27,MSFT,337.1334
2024-05-27,AMZN,59.3417
2024-05-27,GOOGL,142.4798
2024-05-27,NVDA,279.8526
2024-05-27,META,338.6715
2024-05-27,JPM,303.0616
2024-05-27,V,310.4853
2024-05-27,UNH,233.8098
2024-05-27,HD,282.623
2024-05-27,COST,246.0998
2024-05-27,PEP,231.5772
2024-05-27,KO,325.8047
2024-05-27,TMO,195.7701
2024-05-27,CRM,183.7181
2024-05-27,ADBE,63.6071
2024-05-27,NFLX,223.4013
2024-05-27,ORCL,54.1185
2024-05-27,INTC,288.6257
2024-05-27,CSCO,433.5857
2024-05-27,IEF,109.9042
2024-05-27,TLT,108.7934
2024-05-27,AGG,137.3302
2024-05-27,BND,95.0956
2024-05-27,LQD,137.0424
2024-05-27,HYG,117.3376
2024-05-27,CASH,1.0
2024-05-28,AAPL,124.6437
2024-05-28,MSFT,337.1792
2024-05-28,AMZN,59.9489
2024-05-28,GOOGL,144.2096
2024-05-28,NVDA,281.456
2024-05-28,META,337.1404
2024-05-28,JPM,306.3833
2024-05-28,V,308.0534
2024-05-28,UNH,238.7706
2024-05-28,HD,282.3923
2024-05-28,COST,241.6022
2024-05-28,PEP,228.3036
2024-05-28,KO,326.0405
2024-05-28,TMO,196.1377
2024-05-28,CRM,188.0972
2024-05-28,ADBE,62.8271
2024-05-28,NFLX,223.5518
2024-05-28,ORCL,53.4413
2024-05-28,INTC,286.9771
2024-05-28,CSCO,442.4342
2024-05-28,IEF,109.4266
2024-05-28,TLT,109.0706
2024-05-28,AGG,137.5735
2024-05-28,BND,95.1054
2024-05-28,LQD,137.3545
2024-05-28,HYG,116.8166
2024-05-28,CASH,1.0
2024-05-29,AAPL,127.1461
2024-05-29,MSFT,345.0349
2024-05-29,AMZN,59.9948
2024-05-29,GOOGL,148.4316
2024-05-29,NVDA,280.1646
2024-05-29,META,338.8279
2024-05-29,JPM,311.709
2024-05-29,V,306.4183
2024-05-29,UNH,234.8598
2024-05-29,HD,276.9872
2024-05-29,COST,247.6254
2024-05-29,PEP,226.8999
2024-05-29,KO,325.379
2024-05-29,TMO,193.5579
2024-05-29,CRM,190.2754
2024-05-29,ADBE,62.2505
2024-05-29,NFLX,222.2786
2024-05-29,ORCL,53.6441
2024-05-29,INTC,283.3703
2024-05-29,CSCO,441.5745
2024-05-29,IEF,110.0622
2024-05-29,TLT,109.2793
2024-05-29,AGG,137.6729
2024-05-29,BND,95.2062
2024-05-29,LQD,137.1682
2024-05-29,HYG,117.7727
2024-05-29,CASH,1.0
2024-05-30,AAPL,125.9324
2024-05-30,MSFT,345.9772
2024-05-30,AMZN,60.0896
2024-05-30,GOOGL,150.2581
2024-05-30,NVDA,283.9295
2024-05-30,META,338.7655
2024-05-30,JPM,312.8586
2024-05-30,V,307.6876
2024-05-30,UNH,228.5032
2024-05-30,HD,271.761
2024-05-30,COST,245.8769
2024-05-30,PEP,225.4162
2024-05-30,KO,320.7614
2024-05-30,TMO,195.3377
2024-05-30,CRM,190.3183
2024-05-30,ADBE,62.1025
2024-05-30,NFLX,218.9725
2024-05-30,ORCL,53.6261
2024-05-30,INTC,274.495
2024-05-30,CSCO,440.7994
2024-05-30,IEF,110.1121
2024-05-30,TLT,109.4069
2024-05-30,AGG,136.8391
2024-05-30,BND,95.3108
2024-05-30,LQD,136.6242
2024-05-30,HYG,117.4135
2024-05-30,CASH,1.0
2024-05-31,AAPL,127.0425
2024-05-31,MSFT,354.4085
2024-05-31,AMZN,60.1386
2024-05-31,GOOGL,148.8149
2024-05-31,NVDA,284.6291
2024-05-31,META,342.6506
2024-05-31,JPM,315.2526
2024-05-31,V,317.8774
2024-05-31,UNH,226.5874
2024-05-31,HD,272.6379
2024-05-31,COST,250.4962
2024-05-31,PEP,229.4813
2024-05-31,KO,313.3194
2024-05-31,TMO,195.3688
2024-05-31,CRM,193.7467
2024-05-31,ADBE,64.2692
2024-05-31,NFLX,220.8656
2024-05-31,ORCL,53.4001
2024-05-31,INTC,271.2257
2024-05-31,CSCO,452.6238
2024-05-31,IEF,110.4551
2024-05-31,TLT,109.0576
2024-05-31,AGG,136.7552
2024-05-31,BND,95.4482
2024-05-31,LQD,136.9488
2024-05-31,HYG,117.0145
2024-05-31,CASH,1.0
2024-06-01,AAPL,126.1315
2024-06-01,MSFT,347.4496
2024-06-01,AMZN,60.901
2024-06-01,GOOGL,148.2346
2024-06-01,NVDA,286.2788
2024-06-01,META,348.5671
2024-06-01,JPM,316.1474
2024-06-01,V,317.51
2024-06-01,UNH,227.16
2024-06-01,HD,272.8992
2024-06-01,COST,254.2923
2024-06-01,PEP,230.3832
2024-06-01,KO,311.3352
2024-06-01,TMO,197.8645
2024-06-01,CRM,196.6463
2024-06-01,ADBE,63.2498
2024-06-01,NFLX,224.9722
2024-06-01,ORCL,53.6445
2024-06-01,INTC,272.2019
2024-06-01,CSCO,458.1818
2024-06-01,IEF,110.2267
2024-06-01,TLT,109.4957
2024-06-01,AGG,136.5765
2024-06-01,BND,94.9041
2024-06-01,LQD,136.4296
2024-06-01,HYG,117.3033
2024-06-01,CASH,1.0
2024-06-02,AAPL,124.7257
2024-06-02,MSFT,354.2321
2024-06-02,AMZN,61.7824
2024-06-02,GOOGL,150.6362
2024-06-02,NVDA,286.7647
2024-06-02,META,349.7154
2024-06-02,JPM,311.682
2024-06-02,V,321.3676
2024-06-02,UNH,228.2408
2024-06-02,HD,274.8116
2024-06-02,COST,259.495
2024-06-02,PEP,228.754
2024-06-02,KO,310.9262
2024-06-02,TMO,198.6797
2024-06-02,CRM,194.4782
2024-06-02,ADBE,63.1201
2024-06-02,NFLX,226.348
2024-06-02,ORCL,53.4458
2024-06-02,INTC,276.532
2024-06-02,CSCO,449.9661
2024-06-02,IEF,110.7437
2024-06-02,TLT,109.8072
2024-06-02,AGG,136.293
2024-06-02,BND,94.5722
2024-06-02,LQD,135.3216
2024-06-02,HYG,116.9537
2024-06-02,CASH,1.0
2024-06-03,AAPL,126.318
2024-06-03,MSFT,354.0646
2024-06-03,AMZN,62.6569
2024-06-03,GOOGL,149.5458
2024-06-03,NVDA,289.2553
2024-06-03,META,346.7743
2024-06-03,JPM,308.1329
2024-06-03,V,321.0187
2024-06-03,UNH,226.4652
2024-06-03,HD,269.7787
2024-06-03,COST,258.9792
2024-06-03,PEP,229.092
2024-06-03,KO,315.7208
2024-06-03,TMO,200.953
2024-06-03,CRM,197.3642
2024-06-03,ADBE,63.6784
2024-06-03,NFLX,227.2967
2024-06-03,ORCL,52.6683
2024-06-03,INTC,277.0847
2024-06-03,CSCO,453.2785
2024-06-03,IEF,111.4115
2024-06-03,TLT,110.1306
2024-06-03,AGG,136.9965
2024-06-03,BND,94.2007
2024-06-03,LQD,135.172
2024-06-03,HYG,117.1779
2024-06-03,CASH,1.0
2024-06-04,AAPL,128.103
2024-06-04,MSFT,353.5183
2024-06-04,AMZN,62.6075
2024-06-04,GOOGL,150.8088
2024-06-04,NVDA,285.4052
2024-06-04,META,353.5326
2024-06-04,JPM,304.9438
2024-06-04,V,313.6921
2024-06-04,UNH,226.5379
2024-06-04,HD,275.3312
2024-06-04,COST,260.8535
2024-06-04,PEP,231.2026
2024-06-04,KO,315.9408
2024-06-04,TMO,200.6257
2024-06-04,CRM,193.7447
2024-06-04,ADBE,61.9646
2024-06-04,NFLX,227.8775
2024-06-04,ORCL,53.5084
2024-06-04,INTC,278.2843
2024-06-04,CSCO,456.7611
2024-06-04,IEF,112.1396
2024-06-04,TLT,110.2974
2024-06-04,AGG,136.9567
2024-06-04,BND,93.9111
2024-06-04,LQD,136.2924
2024-06-04,HYG,117.4481
2024-06-04,CASH,1.0
2024-06-05,AAPL,126.6781
2024-06-05,MSFT,348.6207
2024-06-05,AMZN,63.5614
2024-06-05,GOOGL,148.9615
2024-06-05,NVDA,291.8114
2024-06-05,META,341.9093
2024-06-05,JPM,310.2106
2024-06-05,V,315.5877
2024-06-05,UNH,226.9056
2024-06-05,HD,274.8065
2024-06-05,COST,266.8242
2024-06-05,PEP,233.2105
2024-06-05,KO,312.5796
2024-06-05,TMO,196.5275
2024-06-05,CRM,194.1957
2024-06-05,ADBE,61.9762
2024-06-05,NFLX,223.767
2024-06-05,ORCL,53.4835
2024-06-05,INTC,276.4234
2024-06-05,CSCO,456.9034
2024-06-05,IEF,112.4876
2024-06-05,TLT,110.978
2024-06-05,AGG,137.482
2024-06-05,BND,93.6589
2024-06-05,LQD,136.5208
2024-06-05,HYG,117.5013
2024-06-05,CASH,1.0
2024-06-06,AAPL,124.6784
2024-06-06,MSFT,350.3564
2024-06-06,AMZN,64.9903
2024-06-06,GOOGL,149.0493
2024-06-06,NVDA,286.2874
2024-06-06,META,342.1019
2024-06-06,JPM,305.7545
2024-06-06,V,318.9213
2024-06-06,UNH,228.3801
2024-06-06,HD,274.2979
2024-06-06,COST,265.8172
2024-06-06,PEP,232.6632
2024-06-06,KO,312.6732
2024-06-06,TMO,194.7457
2024-06-06,CRM,191.0006
2024-06-06,ADBE,62.8355
2024-06-06,NFLX,222.7769
2024-06-06,ORCL,53.6014
2024-06-06,INTC,277.425
2024-06-06,CSCO,458.7604
2024-06-06,IEF,111.9819
2024-06-06,TLT,110.2563
2024-06-06,AGG,137.1858
2024-06-06,BND,93.8259
2024-06-06,LQD,136.1506
2024-06-06,HYG,117.358
2024-06-06,CASH,1.0
2024-06-07,AAPL,127.8861
2024-06-07,MSFT,342.6678
2024-06-07,AMZN,64.4144
2024-06-07,GOOGL,152.4713
2024-06-07,NVDA,286.1914
2024-06-07,META,339.272
2024-06-07,JPM,310.104
2024-06-07,V,319.1965
2024-06-07,UNH,227.4712
2024-06-07,HD,274.9859
2024-06-07,COST,263.7711
2024-06-07,PEP,229.869
2024-06-07,KO,312.3095
2024-06-07,TMO,192.422
2024-06-07,CRM,191.0633
2024-06-07,ADBE,63.1153
2024-06-07,NFLX,225.1019
2024-06-07,ORCL,54.3376
2024-06-07,INTC,276.1297
2024-06-07,CSCO,461.6014
2024-06-07,IEF,112.225
2024-06-07,TLT,110.4229
2024-06-07,AGG,136.9501
2024-06-07,BND,93.4588
2024-06-07,LQD,136.4512
2024-06-07,HYG,116.5802
2024-06-07,CASH,1.0
2024-06-08,AAPL,127.5007
2024-06-08,MSFT,332.2358
2024-06-08,AMZN,63.3943
2024-06-08,GOOGL,150.897
2024-06-08,NVDA,290.0151
2024-06-08,META,342.1414
2024-06-08,JPM,308.1046
2024-06-08,V,322.054
2024-06-08,UNH,229.9396
2024-06-08,HD,274.5108
2024-06-08,COST,259.4419
2024-06-08,PEP,229.3414
2024-06-08,KO,312.0051
2024-06-08,TMO,189.6146
2024-06-08,CRM,191.943
2024-06-08,ADBE,63.3398
2024-06-08,NFLX,226.3491
2024-06-08,ORCL,54.5304
2024-06-08,INTC,278.6033
2024-06-08,CSCO,460.7004
2024-06-08,IEF,112.338
2024-06-08,TLT,110.2693
2024-06-08,AGG,136.6573
2024-06-08,BND,93.9778
2024-06-08,LQD,135.363
2024-06-08,HYG,117.0123
2024-06-08,CASH,1.0
2024-06-09,AAPL,126.5767
2024-06-09,MSFT,329.3119
2024-06-09,AMZN,63.606
2024-06-09,GOOGL,148.2298
2024-06-09,NVDA,287.2332
2024-06-09,META,338.7235
2024-06-09,JPM,307.3477
2024-06-09,V,319.0107
2024-06-09,UNH,234.4035
2024-06-09,HD,280.4853
2024-06-09,COST,253.1987
2024-06-09,PEP,230.8853
2024-06-09,KO,315.2824
2024-06-09,TMO,190.8881
2024-06-09,CRM,190.4656
2024-06-09,ADBE,63.167
2024-06-09,NFLX,224.3619
2024-06-09,ORCL,54.2663
2024-06-09,INTC,274.6139
2024-06-09,CSCO,460.158
2024-06-09,IEF,111.6852
2024-06-09,TLT,110.2031
2024-06-09,AGG,136.0021
2024-06-09,BND,94.0743
2024-06-09,LQD,135.0222
2024-06-09,HYG,117.1718
2024-06-09,CASH,1.0
2024-06-10,AAPL,128.2449
2024-06-10,MSFT,335.6589
2024-06-10,AMZN,61.6891
2024-06-10,GOOGL,146.7756
2024-06-10,NVDA,286.246
2024-06-10,META,340.6623
2024-06-10,JPM,301.3224
2024-06-10,V,315.315
2024-06-10,UNH,234.8171
2024-06-10,HD,280.8271
2024-06-10,COST,254.3967
2024-06-10,PEP,232.1608
2024-06-10,KO,316.6265
2024-06-10,TMO,191.3698
2024-06-10,CRM,190.6311
2024-06-10,ADBE,63.6835
2024-06-10,NFLX,218.3778
2024-06-10,ORCL,55.2828
2024-06-10,INTC,267.4042
2024-06-10,CSCO,454.291
2024-06-10,IEF,111.6062
2024-06-10,TLT,110.5216
2024-06-10,AGG,134.3999
2024-06-10,BND,94.0826
2024-06-10,LQD,135.4772
2024-06-10,HYG,117.6613
2024-06-10,CASH,1.0
2024-06-11,AAPL,127.1974
2024-06-11,MSFT,334.5143
2024-06-11,AMZN,61.2454
2024-06-11,GOOGL,146.1134
2024-06-11,NVDA,282.759
2024-06-11,META,337.0952
2024-06-11,JPM,302.9533
2024-06-11,V,315.876
2024-06-11,UNH,236.2492
2024-06-11,HD,281.6045
2024-06-11,COST,256.5978
2024-06-11,PEP,234.6538
2024-06-11,KO,310.0721
2024-06-11,TMO,189.4462
2024-06-11,CRM,190.1399
2024-06-11,ADBE,63.6789
2024-06-11,NFLX,216.6655
2024-06-11,ORCL,55.8989
2024-06-11,INTC,273.811
2024-06-11,CSCO,455.3967
2024-06-11,IEF,111.6662
2024-06-11,TLT,110.9192
2024-06-11,AGG,133.4237
2024-06-11,BND,94.1121
2024-06-11,LQD,136.0348
2024-06-11,HYG,117.3821
2024-06-11,CASH,1.0
2024-06-12,AAPL,125.3506
2024-06-12,MSFT,333.8353
2024-06-12,AMZN,61.213
2024-06-12,GOOGL,144.5494
2024-06-12,NVDA,289.928
2024-06-12,META,335.2263
2024-06-12,JPM,298.8198
2024-06-12,V,315.5843
2024-06-12,UNH,238.8703
2024-06-12,HD,281.7196
2024-06-12,COST,258.1443
2024-06-12,PEP,232.2467
2024-06-12,KO,315.6696
2024-06-12,TMO,190.7611
2024-06-12,CRM,192.5685
2024-06-12,ADBE,63.9707
2024-06-12,NFLX,218.8535
2024-06-12,ORCL,55.3244
2024-06-12,INTC,272.2512
2024-06-12,CSCO,462.846
2024-06-12,IEF,112.3852
2024-06-12,TLT,110.4325
2024-06-12,AGG,133.5837
2024-06-12,BND,93.9687
2024-06-12,LQD,135.6827
2024-06-12,HYG,117.5394
2024-06-12,CASH,1.0
2024-06-13,AAPL,127.0919
2024-06-13,MSFT,335.7115
2024-06-13,AMZN,60.9906
2024-06-13,GOOGL,145.4714
2024-06-13,NVDA,288.7336
2024-06-13,META,336.9511
2024-06-13,JPM,303.8871
2024-06-13,V,307.7812
2024-06-13,UNH,241.2033
2024-06-13,HD,276.573
2024-06-13,COST,262.001
2024-06-13,PEP,230.5178
2024-06-13,KO,311.1202
2024-06-13,TMO,192.3908
2024-06-13,CRM,193.4485
2024-06-13,ADBE,63.2164
2024-06-13,NFLX,215.6066
2024-06-13,ORCL,55.211
2024-06-13,INTC,268.3718
2024-06-13,CSCO,457.043
2024-06-13,IEF,112.4596
2024-06-13,TLT,110.0279
2024-06-13,AGG,133.8383
2024-06-13,BND,94.5476
2024-06-13,LQD,135.6292
2024-06-13,HYG,117.6241
2024-06-13,CASH,1.0
2024-06-14,AAPL,130.1952
2024-06-14,MSFT,330.9943
2024-06-14,AMZN,61.8746
2024-06-14,GOOGL,147.3698
2024-06-14,NVDA,291.7514
2024-06-14,META,342.2416
2024-06-14,JPM,304.971
2024-06-14,V,305.6898
2024-06-14,UNH,244.4197
2024-06-14,HD,280.3881
2024-06-14,COST,265.5285
2024-06-14,PEP,230.687
2024-06-14,KO,308.5085
2024-06-14,TMO,192.8711
2024-06-14,CRM,195.6745
2024-06-14,ADBE,64.0061
2024-06-14,NFLX,214.538
2024-06-14,ORCL,55.431
2024-06-14,INTC,264.2106
2024-06-14,CSCO,462.5363
2024-06-14,IEF,112.1298
2024-06-14,TLT,110.3955
2024-06-14,AGG,133.2498
2024-06-14,BND,94.9566
2024-06-14,LQD,135.831
2024-06-14,HYG,117.28
2024-06-14,CASH,1.0
2024-06-15,AAPL,131.3013
2024-06-15,MSFT,328.7156
2024-06-15,AMZN,62.4435
2024-06-15,GOOGL,146.9145
2024-06-15,NVDA,285.7843
2024-06-15,META,338.2753
2024-06-15,JPM,303.4568
2024-06-15,V,310.7698
2024-06-15,UNH,247.1117
2024-06-15,HD,285.9079
2024-06-15,COST,270.8507
2024-06-15,PEP,229.2528
2024-06-15,KO,307.8724
2024-06-15,TMO,191.9578
2024-06-15,CRM,194.1368
2024-06-15,ADBE,62.6045
2024-06-15,NFLX,214.5429
2024-06-15,ORCL,54.587
2024-06-15,INTC,264.1551
2024-06-15,CSCO,474.3723
2024-06-15,IEF,111.9237
2024-06-15,TLT,110.5036
